coin,date,open,high,low,close,volume,market_cap,circulating_supply,ret,rv_7d,rv_30d,range_abs,range_pct,group
IP,2025-08-03,5.866,6.252,5.782,6.114,3988690.34,1742364045,295565985.34,0.042277531537674884,0.45697210485527895,,0.46999999999999975,0.08128675198893112,Other
IP,2025-08-04,6.114,6.291,5.84,6.172,3575889.35,1742364045,295565985.34,0.009486424599280285,0.45540318534976293,,0.4510000000000005,0.07722602739726037,Other
IP,2025-08-05,6.172,6.23,5.935,6.093,2598253.82,1742364045,295565985.34,-0.012799740764743994,0.43247333446732683,,0.2950000000000008,0.04970513900589736,Other
IP,2025-08-06,6.093,6.11,5.566,5.898,4825139.38,1742364045,295565985.34,-0.03200393894633191,0.4952425938388585,,0.5440000000000005,0.09773625583902272,Other
IP,2025-08-07,5.898,5.934,5.855,5.869,225648.84,1742364045,295565985.34,-0.004916920990166163,0.4727825129635354,1.2785038313960309,0.07899999999999974,0.013492741246797562,Other
JASMY,2025-07-08,0.01216,0.01241,0.01189,0.0122,2730719.9,712178828,48419999999.3058,,,,0.0005199999999999996,0.043734230445752705,Other
JASMY,2025-07-09,0.0122,0.01306,0.0121,0.01296,4365845.16,712178828,48419999999.3058,0.062295081967213006,,,0.0009600000000000008,0.07933884297520667,Other
JASMY,2025-07-10,0.01296,0.01423,0.01281,0.01415,6095339.28,712178828,48419999999.3058,0.091820987654321,,,0.0014199999999999994,0.1108508977361436,Other
JASMY,2025-07-11,0.01415,0.01541,0.01377,0.01451,11361054.93,712178828,48419999999.3058,0.02544169611307434,,,0.0016400000000000008,0.11909949164851133,Other
JASMY,2025-07-12,0.01451,0.01493,0.0138,0.01439,4864751.36,712178828,48419999999.3058,-0.008270158511371473,,,0.0011300000000000008,0.08188405797101456,Other
JASMY,2025-07-13,0.01439,0.0166,0.01433,0.01616,11071575.94,712178828,48419999999.3058,0.12300208478109798,,,0.0022699999999999994,0.15840893230983946,Other
JASMY,2025-07-14,0.01616,0.01784,0.01573,0.01585,13213890.22,712178828,48419999999.3058,-0.019183168316831756,,,0.0021100000000000008,0.13413858868404327,Other
JASMY,2025-07-15,0.01585,0.01665,0.01524,0.01664,9008379.94,712178828,48419999999.3058,0.04984227129337526,0.9842514903730223,,0.0014100000000000015,0.09251968503937018,Other
JASMY,2025-07-16,0.01664,0.01729,0.01629,0.0168,7604204.18,712178828,48419999999.3058,0.009615384615384581,1.005840027111267,,0.0010000000000000009,0.06138735420503382,Other
JASMY,2025-07-17,0.0168,0.01752,0.01641,0.01733,9552153.41,712178828,48419999999.3058,0.03154761904761916,0.9016801658624269,,0.0011099999999999999,0.0676416819012797,Other
JASMY,2025-07-18,0.01733,0.01846,0.01636,0.01676,11723448.9,712178828,48419999999.3058,-0.032890940565493465,1.0123377755001974,,0.002100000000000001,0.1283618581907091,Other
JASMY,2025-07-19,0.01676,0.0174,0.01639,0.01707,3168050.88,712178828,48419999999.3058,0.018496420047732665,0.98171504854576,,0.0010100000000000005,0.06162294081757173,Other
JASMY,2025-07-20,0.01707,0.0202,0.0169,0.01912,20476556.52,712178828,48419999999.3058,0.12009373169302884,0.9642623897960648,,0.003300000000000001,0.1952662721893492,Other
JASMY,2025-07-21,0.01912,0.02054,0.01848,0.01929,14994618.57,712178828,48419999999.3058,0.008891213389121244,0.9048491388373762,,0.0020599999999999993,0.11147186147186143,Other
JASMY,2025-07-22,0.01929,0.02008,0.01847,0.02,7340743.18,712178828,48419999999.3058,0.03680663556246744,0.8917088684224673,,0.0016100000000000003,0.08716838115863564,Other
JASMY,2025-07-23,0.02,0.02058,0.01717,0.01765,17259848.09,712178828,48419999999.3058,-0.11750000000000005,1.3836244511775342,,0.00341,0.19860221316249269,Other
JASMY,2025-07-24,0.01765,0.01798,0.01605,0.0168,9433848.2,712178828,48419999999.3058,-0.04815864022662886,1.4249259214671102,,0.0019300000000000012,0.12024922118380071,Other
JASMY,2025-07-25,0.0168,0.01741,0.01625,0.01729,7020067.99,712178828,48419999999.3058,0.029166666666666785,1.4136013025327563,,0.0011599999999999978,0.07138461538461525,Other
JASMY,2025-07-26,0.01729,0.01768,0.01701,0.01722,3710869.04,712178828,48419999999.3058,-0.004048582995951455,1.4116534588249527,,0.0006700000000000005,0.03938859494415053,Other
JASMY,2025-07-27,0.01722,0.01777,0.01719,0.01766,2728391.1,712178828,48419999999.3058,0.025551684088269466,1.0577948362846379,,0.0005800000000000007,0.033740546829552104,Other
JASMY,2025-07-28,0.01766,0.01794,0.01627,0.01632,4752362.78,712178828,48419999999.3058,-0.07587768969422415,1.1400988743475147,,0.0016700000000000013,0.10264290104486794,Other
JASMY,2025-07-29,0.01632,0.01725,0.01569,0.01607,5612584.9,712178828,48419999999.3058,-0.015318627450980449,1.0336824097241517,,0.0015600000000000024,0.09942638623326976,Other
JASMY,2025-07-30,0.01607,0.01615,0.01477,0.01559,5877598.14,712178828,48419999999.3058,-0.02986932171748613,0.7281479606692226,,0.001380000000000001,0.09343263371699398,Other
JASMY,2025-07-31,0.01559,0.01641,0.01502,0.01512,5613925.63,712178828,48419999999.3058,-0.030147530468248918,0.6918783131529535,,0.0013900000000000006,0.09254327563249005,Other
JASMY,2025-08-01,0.01512,0.01538,0.01424,0.01457,7091391.39,712178828,48419999999.3058,-0.036375661375661394,0.5962957645802723,,0.0011400000000000004,0.08005617977528093,Other
JASMY,2025-08-02,0.01457,0.01505,0.01394,0.01441,3423536.27,712178828,48419999999.3058,-0.010981468771448233,0.5843599130506202,,0.0011099999999999999,0.07962697274031563,Other
JASMY,2025-08-03,0.01441,0.01501,0.01415,0.01496,1891524.45,712178828,48419999999.3058,0.03816793893129766,0.6534043954459127,,0.0008600000000000014,0.060777385159010704,Other
JASMY,2025-08-04,0.01496,0.01557,0.01491,0.01552,3878390.55,712178828,48419999999.3058,0.03743315508021405,0.605194711371801,,0.0006600000000000009,0.04426559356136827,Other
JASMY,2025-08-05,0.01552,0.01553,0.01426,0.01453,4487538.79,712178828,48419999999.3058,-0.06378865979381454,0.7344565784837532,,0.0012700000000000003,0.08906030855539974,Other
JASMY,2025-08-06,0.01453,0.01483,0.01414,0.01467,2957098.15,712178828,48419999999.3058,0.009635237439779898,0.7367853931545235,,0.0006899999999999996,0.048797736916548776,Other
JASMY,2025-08-07,0.01467,0.01474,0.01463,0.01469,45876.67,712178828,48419999999.3058,0.0013633265167007913,0.7139668642094514,1.0132236093197755,0.00010999999999999899,0.007518796992481133,Other
JITOSOL,2025-07-08,180.89,185.58,179.67,184.28,1380495.04,2669391973,12978818.84896471,,,,5.910000000000025,0.03289363833695122,Other
JITOSOL,2025-07-09,184.28,191.66,182.9,190.7,1998409.38,2669391973,12978818.84896471,0.03483828955936619,,,8.759999999999991,0.04789502460360848,Other
JITOSOL,2025-07-10,190.7,200.73,189.39,199.38,64762.58,2669391973,12978818.84896471,0.04551651809124291,,,11.340000000000003,0.05987644543006497,Other
JITOSOL,2025-07-11,199.38,204.29,194.08,198.07,212963.1,2669391973,12978818.84896471,-0.006570368141237903,,,10.20999999999998,0.052607172300082335,Other
JITOSOL,2025-07-12,198.07,198.94,0.0,195.35,233576.75,2669391973,12978818.84896471,-0.013732518806482519,,,198.94,,Other
JITOSOL,2025-07-13,195.35,199.34,194.24,195.87,91274.54,2669391973,12978818.84896471,0.0026618889173279925,,,5.099999999999994,0.026256177924217434,Other
JITOSOL,2025-07-14,195.87,204.9,195.47,197.11,357509.06999999995,2669391973,12978818.84896471,0.006330729565528159,,,9.430000000000007,0.048242697089067414,Other
JITOSOL,2025-07-15,197.11,199.6,0.0,199.6,39101.918000000005,2669391973,12978818.84896471,0.01263254020597615,0.41056699616241005,,199.6,,Other
JITOSOL,2025-07-16,199.6,213.6,196.61,211.01,109114.68000000001,2669391973,12978818.84896471,0.05716432865731469,0.5074384838634189,,16.98999999999998,0.0864147296678703,Other
JITOSOL,2025-07-17,211.01,216.6,205.24,214.18,113898.95000000001,2669391973,12978818.84896471,0.015022984692668606,0.43844393555597844,,11.359999999999985,0.05534983434028447,Other
JITOSOL,2025-07-18,214.18,224.74,210.8,216.24,237651.0,2669391973,12978818.84896471,0.009618078251937723,0.41505848633380266,,13.939999999999998,0.0661290322580645,Other
JITOSOL,2025-07-19,216.24,216.66,211.91,215.29,70139.12,2669391973,12978818.84896471,-0.004393266740658652,0.38295869689219164,,4.75,0.022415176254070125,Other
JITOSOL,2025-07-20,215.29,223.52,214.54,220.37,67715.77,2669391973,12978818.84896471,0.023596079706442508,0.3745036090364238,,8.980000000000018,0.04185699636431443,Other
JITOSOL,2025-07-21,220.37,242.5,217.37,238.47,233542.22999999998,2669391973,12978818.84896471,0.08213459182284333,0.5832641158119982,,25.129999999999995,0.11560932971431198,Other
JITOSOL,2025-07-22,238.47,249.02,236.1,248.08,512468.92,2669391973,12978818.84896471,0.04029857005074011,0.5731389860583272,,12.920000000000016,0.05472257518000854,Other
JITOSOL,2025-07-23,250.77,250.77,224.15,230.65,324172.83,2669391973,12978818.84896471,-0.07025959367945822,0.8853013056588377,,26.620000000000005,0.11875975908989518,Other
JITOSOL,2025-07-24,231.25,233.71,218.54,222.7,174461.4504,2669391973,12978818.84896471,-0.03446780836765673,0.9505833714851911,,15.170000000000016,0.0694152100302005,Other
JITOSOL,2025-07-25,222.7,227.32,214.09,227.32,301095.22,2669391973,12978818.84896471,0.020745397395599552,0.9560793383295816,,13.22999999999999,0.06179644074921757,Other
JITOSOL,2025-07-26,227.32,231.0,224.8,224.97,21800.29,2669391973,12978818.84896471,-0.01033784972725671,0.9618028621446938,,6.199999999999989,0.027580071174377174,Other
JITOSOL,2025-07-27,225.36,232.2,225.36,229.8,285611.79,2669391973,12978818.84896471,0.021469529270569554,0.9597430807977944,,6.839999999999975,0.0303514376996804,Other
JITOSOL,2025-07-28,229.8,237.84,222.2,222.7,600857.5599999999,2669391973,12978818.84896471,-0.03089643167972156,0.7450977027957735,,15.640000000000015,0.07038703870387046,Other
JITOSOL,2025-07-29,222.7,227.7,217.35,221.01,580045.36,2669391973,12978818.84896471,-0.007588684328693307,0.6222086312652232,,10.349999999999994,0.047619047619047596,Other
JITOSOL,2025-07-30,221.32,222.5,207.84,216.93,371909.56,2669391973,12978818.84896471,-0.01846070313560466,0.4295303879494053,,14.659999999999997,0.07053502694380291,Other
JITOSOL,2025-07-31,216.93,222.52,209.1,209.56,374379.8099,2669391973,12978818.84896471,-0.03397409302539989,0.42772599337102596,,13.420000000000016,0.064179818268771,Other
JITOSOL,2025-08-01,209.56,209.68,194.43,197.23,269543.52,2669391973,12978818.84896471,-0.05883756442069099,0.4802651898721404,,15.25,0.07843439798385023,Other
JITOSOL,2025-08-02,198.7,201.86,190.55,193.96,28259.87,2669391973,12978818.84896471,-0.01657962784566236,0.47486589412316926,,11.310000000000002,0.05935450013119917,Other
JITOSOL,2025-08-03,193.96,199.37,190.82,197.81,20268.365999999998,2669391973,12978818.84896471,0.019849453495565994,0.46617956192716203,,8.550000000000011,0.04480662404360136,Other
JITOSOL,2025-08-04,197.81,207.15,197.11,206.46,213318.13,2669391973,12978818.84896471,0.043728830696122545,0.6458986122796201,,10.039999999999992,0.050936025569478925,Other
JITOSOL,2025-08-05,206.46,209.55,197.23,200.66,466830.58,2669391973,12978818.84896471,-0.028092608737770086,0.6575920888906339,,12.320000000000022,0.06246514221974356,Other
JITOSOL,2025-08-06,200.66,207.34,197.4,205.42,106298.41,2669391973,12978818.84896471,0.023721718329512642,0.7058218230915321,,9.939999999999998,0.050354609929078004,Other
JITOSOL,2025-08-07,205.42,205.8,205.42,205.79,24455.78,2669391973,12978818.84896471,0.0018011878103398882,0.6695130188726035,0.6419961632515351,0.3800000000000239,0.0018498685619707132,Other
JLP,2025-07-08,4.473,4.485,4.465,4.474,696222.71,1735420482,350753108.271203,,,,0.020000000000000462,0.004479283314669756,Other
JLP,2025-07-09,4.474,4.545,4.462,4.544,684303.62,1735420482,350753108.271203,0.015645954403218365,,,0.08300000000000018,0.018601523980277944,Other
JLP,2025-07-10,4.544,4.718,4.538,4.679,683845.57,1735420482,350753108.271203,0.029709507042253724,,,0.17999999999999972,0.039665050683120255,Other
JLP,2025-07-11,4.679,4.865,4.668,4.697,682295.96,1735420482,350753108.271203,0.0038469758495405237,,,0.19700000000000006,0.04220222793487576,Other
JLP,2025-07-12,4.697,4.702,4.661,4.669,689017.63,1735420482,350753108.271203,-0.005961251862891315,,,0.04100000000000037,0.008796395623256893,Other
JLP,2025-07-13,4.669,4.693,4.66,4.692,678235.23,1735420482,350753108.271203,0.0049261083743843415,,,0.032999999999999474,0.007081545064377569,Other
JLP,2025-07-14,4.692,4.785,4.689,4.759,670171.22,1735420482,350753108.271203,0.014279624893435594,,,0.09600000000000009,0.020473448496481143,Other
JLP,2025-07-15,4.759,4.76,4.739,4.742,674817.39,1735420482,350753108.271203,-0.0035721790292079225,0.2370280646826074,,0.020999999999999908,0.004431314623338237,Other
JLP,2025-07-16,4.742,4.834,4.738,4.832,696546.54,1735420482,350753108.271203,0.018979333614508542,0.24432771387771662,,0.0959999999999992,0.020261713803292357,Other
JLP,2025-07-17,4.832,4.865,4.827,4.859,692284.8200000001,1735420482,350753108.271203,0.005587748344370924,0.17007433980455197,,0.038000000000000256,0.007872384503832661,Other
JLP,2025-07-18,4.859,4.948,4.857,4.936,719919.15,1735420482,350753108.271203,0.015846882074501023,0.1846797539242153,,0.09100000000000019,0.01873584517191686,Other
JLP,2025-07-19,4.936,4.941,4.918,4.931,604400.02,1735420482,350753108.271203,-0.0010129659643435263,0.1657911968544501,,0.022999999999999687,0.004676697844652234,Other
JLP,2025-07-20,4.931,4.948,4.923,4.947,707379.27,1735420482,350753108.271203,0.003244777935510035,0.16803187126557753,,0.025000000000000355,0.005078204346942993,Other
JLP,2025-07-21,4.947,5.096,4.942,5.089,699172.03,1735420482,350753108.271203,0.028704265211239255,0.22531844093315073,,0.15399999999999991,0.031161473087818678,Other
JLP,2025-07-22,5.089,5.172,5.089,5.17,646561.26,1735420482,350753108.271203,0.015916683041854895,0.19784890921035467,,0.0829999999999993,0.016309687561406817,Other
JLP,2025-07-23,5.17,5.19,5.128,5.135,658500.32,1735420482,350753108.271203,-0.0067698259187620735,0.23089598542872522,,0.06200000000000028,0.012090483619344828,Other
JLP,2025-07-24,5.135,5.14,5.057,5.059,666566.56,1735420482,350753108.271203,-0.014800389483933696,0.2879695458220256,,0.0829999999999993,0.016412893019576685,Other
JLP,2025-07-25,5.059,5.064,5.048,5.057,673981.85,1735420482,350753108.271203,-0.00039533504645183903,0.27744854824237153,,0.016000000000000014,0.0031695721077654544,Other
JLP,2025-07-26,5.057,5.059,5.036,5.054,657166.51,1735420482,350753108.271203,-0.0005932370970931355,0.277044390947597,,0.023000000000000576,0.004567116759332918,Other
JLP,2025-07-27,5.054,5.057,5.04,5.05,703782.5800000001,1735420482,350753108.271203,-0.000791452314998109,0.2788996317476568,,0.017000000000000348,0.003373015873015942,Other
JLP,2025-07-28,5.05,5.104,5.05,5.088,703563.8099999999,1735420482,350753108.271203,0.0075247524752475314,0.18718620087863494,,0.05400000000000027,0.010693069306930748,Other
JLP,2025-07-29,5.088,5.105,5.088,5.099,632141.1,1735420482,350753108.271203,0.0021619496855345144,0.1352370982594588,,0.017000000000000348,0.0033411949685535273,Other
JLP,2025-07-30,5.099,5.115,5.042,5.047,706925.37,1735420482,350753108.271203,-0.010198078054520554,0.14460797090785998,,0.0730000000000004,0.014478381594605395,Other
JLP,2025-07-31,5.047,5.063,4.866,4.96,684844.83,1735420482,350753108.271203,-0.017237963146423563,0.15775463591212985,,0.19700000000000006,0.04048499794492398,Other
JLP,2025-08-01,4.96,4.967,4.906,4.909,682590.65,1735420482,350753108.271203,-0.010282258064516214,0.16463019127832557,,0.06099999999999994,0.012433754586220943,Other
JLP,2025-08-02,4.909,4.927,4.864,4.865,674264.79,1735420482,350753108.271203,-0.008963128946832266,0.16456215712093525,,0.06299999999999972,0.01295230263157889,Other
JLP,2025-08-03,4.865,4.868,4.835,4.842,676144.54,1735420482,350753108.271203,-0.004727646454265266,0.1602575453096104,,0.03300000000000036,0.0068252326783868385,Other
JLP,2025-08-04,4.842,5.045,4.826,4.872,659801.47,1735420482,350753108.271203,0.006195786864931829,0.15360389800590124,,0.2190000000000003,0.04537919602155,Other
JLP,2025-08-05,4.872,5.021,4.87,4.902,652503.95,1735420482,350753108.271203,0.006157635467980427,0.16872321531689724,,0.1509999999999998,0.031006160164271004,Other
JLP,2025-08-06,4.902,5.031,4.894,4.99,708072.82,1735420482,350753108.271203,0.017951856385148846,0.23230988202092584,,0.13699999999999957,0.027993461381283113,Other
JLP,2025-08-07,4.99,4.991,4.979,4.981,24516.64,1735420482,350753108.271203,-0.0018036072144289594,0.19220998073376327,0.22684854316067604,0.011999999999999567,0.0024101225145610698,Other
JST,2025-07-08,0.03467,0.03495,0.03341,0.03487,28538.492,321072666,9900000000.0,,,,0.0015399999999999997,0.04609398383717449,Other
JST,2025-07-09,0.03487,0.0359,0.03371,0.03561,5803.804,321072666,9900000000.0,0.02122168052767437,,,0.0021900000000000044,0.06496588549391885,Other
JST,2025-07-10,0.03561,0.03607,0.0344,0.0358,3614.844,321072666,9900000000.0,0.005335579893288367,,,0.0016699999999999979,0.048546511627906914,Other
JST,2025-07-11,0.03481,0.03765,0.03468,0.03635,13319.606,321072666,9900000000.0,0.015363128491620248,,,0.0029700000000000004,0.0856401384083045,Other
JST,2025-07-12,0.03635,0.03783,0.03582,0.03759,11722.1,321072666,9900000000.0,0.034112792297111394,,,0.002010000000000005,0.056113902847571326,Other
JST,2025-07-13,0.03759,0.03769,0.0353,0.03574,25239.659,321072666,9900000000.0,-0.04921521681298213,,,0.0023900000000000032,0.06770538243626072,Other
JST,2025-07-14,0.03574,0.03782,0.03538,0.03716,4286.861,321072666,9900000000.0,0.039731393396754244,,,0.0024399999999999977,0.06896551724137924,Other
JST,2025-07-15,0.036,0.03674,0.0349,0.03591,16460.855,321072666,9900000000.0,-0.03363832077502693,0.6458149995831121,,0.0018400000000000014,0.05272206303724932,Other
JST,2025-07-16,0.03651,0.03839,0.03544,0.03777,17150.965,321072666,9900000000.0,0.05179615705931506,0.7261357517920729,,0.0029500000000000012,0.08323927765237024,Other
JST,2025-07-17,0.03798,0.03829,0.03655,0.03748,11464.897,321072666,9900000000.0,-0.007678051363515959,0.7362170529832571,,0.0017399999999999985,0.04760601915184674,Other
JST,2025-07-18,0.03748,0.03972,0.03718,0.03845,10575.929,321072666,9900000000.0,0.025880469583777987,0.7471383958679104,,0.0025400000000000006,0.06831629908552987,Other
JST,2025-07-19,0.03845,0.03904,0.03654,0.03768,39672.248,321072666,9900000000.0,-0.02002600780234065,0.7373871162332235,,0.0024999999999999953,0.0684181718664476,Other
JST,2025-07-20,0.03768,0.03908,0.03748,0.03786,28345.011,321072666,9900000000.0,0.004777070063694211,0.6049945579894818,,0.0015999999999999973,0.04268943436499459,Other
JST,2025-07-21,0.03786,0.03901,0.03672,0.03876,13592.241,321072666,9900000000.0,0.0237717908082411,0.5648260924143421,,0.0022900000000000004,0.06236383442265796,Other
JST,2025-07-22,0.03784,0.03927,0.03713,0.03846,18547.802,321072666,9900000000.0,-0.007739938080495445,0.4772893704603408,,0.002139999999999996,0.05763533530837586,Other
